uniqueid,target
test_id332,14.240707
test_id333,15.349309
test_id334,6.7868342
test_id335,15.471521
test_id336,13.784091
test_id337,13.692914
test_id338,7.2800107
test_id339,13.819135
test_id340,7.627321
test_id341,15.217655
test_id342,13.686272
test_id343,14.045719
test_id344,13.230951
test_id345,3.498222
test_id346,5.4979997
test_id347,13.675488
test_id348,14.569354
test_id349,8.39765
test_id350,13.973277
test_id351,13.686742
test_id352,11.487318
test_id353,14.235199
test_id354,11.933384
test_id355,12.3111725
test_id356,11.283373
test_id357,14.83771
test_id358,15.266863
test_id359,13.928756
test_id360,13.4800005
test_id361,8.1268215
test_id362,10.148865
test_id363,13.212115
test_id364,10.023325
test_id365,10.57576
test_id366,7.8391275
test_id367,6.084108
test_id368,2.6651216
test_id369,13.44428
test_id370,2.348795
test_id371,13.891594
test_id372,10.090343
test_id373,4.595262
test_id374,15.568438
test_id375,12.962769
test_id376,9.38164
test_id377,13.63431
test_id378,14.720891
test_id379,5.221975
test_id380,12.039749
test_id381,13.840276
test_id382,14.39015
test_id383,10.67475
test_id384,13.706855
test_id385,8.801042
test_id386,11.777049
test_id387,13.309146
test_id388,13.414568
test_id389,13.21043
test_id390,13.279606
test_id391,9.6849
test_id392,11.730153
test_id393,14.37418
test_id394,12.234061
test_id395,13.974075
test_id396,14.817968
test_id397,13.671577
test_id398,14.128786
test_id399,16.862267
test_id400,14.010903
test_id401,13.720613
test_id402,12.654371
test_id403,14.650197
test_id404,4.9831405
test_id405,6.4967003
test_id406,14.03978
test_id407,13.3980875
test_id408,12.257691
test_id409,13.560638
test_id410,13.12262
test_id411,11.3384695
test_id412,14.423952
test_id413,14.664776
test_id414,13.053244
test_id415,14.478948
test_id416,13.214634
test_id417,14.189663
test_id418,13.4276905
test_id419,13.43803
test_id420,13.039489
test_id421,14.7597885
test_id422,13.607949
test_id423,12.981186
test_id424,15.6109705
test_id425,14.760276
test_id426,9.925992
test_id427,9.9458065
test_id428,11.823811
test_id429,12.407967
test_id430,12.822499
test_id431,10.718939
test_id432,11.5381775
test_id433,13.702506
test_id434,13.319168
test_id435,14.501548
test_id436,10.0514
test_id437,5.032421
test_id438,12.8261795
test_id439,13.485436
test_id440,13.6908865
test_id441,2.8222632
test_id442,14.244767
test_id443,14.456596
test_id444,15.133562
test_id445,14.832194
test_id446,13.244907
test_id447,14.110213
test_id448,12.997866
test_id449,13.438809
test_id450,6.8824944
test_id451,13.9015665
test_id452,12.46618
test_id453,14.003995
test_id454,14.344515
test_id455,14.026843
test_id456,15.127436
test_id457,11.72787
test_id458,13.908666
test_id459,15.397112
test_id460,13.8859825
test_id461,13.884727
test_id462,14.7590065
test_id463,13.999022
test_id464,7.1747313
test_id465,14.42232
test_id466,12.605815
test_id467,12.865255
test_id468,7.7358046
test_id469,14.596711
test_id470,13.659953
test_id471,12.152311
test_id472,12.275766
test_id473,12.790907
test_id474,13.122816
test_id475,13.031475
test_id476,13.988081
test_id477,14.139571
test_id478,14.839812
test_id479,7.6150026
test_id480,7.8958387
test_id481,15.225569
test_id482,5.9704523
test_id483,7.0222383
test_id484,10.990581
test_id485,6.9826865
test_id486,9.488617
test_id487,15.085087
test_id488,14.911076
test_id489,13.9931
test_id490,9.724143
test_id491,13.226921
test_id492,10.100628
test_id493,13.827443
test_id494,7.1878285
test_id495,14.27327
test_id496,3.4967928
test_id497,13.683056
test_id498,13.692914
test_id499,12.337683
test_id500,10.82048
test_id501,3.1855793
test_id502,7.56915
test_id503,12.746506
test_id504,15.157121
test_id505,14.498787
test_id506,14.700908
test_id507,3.6307917
test_id508,13.639848
test_id509,12.441406
test_id510,12.869826
test_id511,14.176367
test_id512,14.438514
test_id513,15.784665
test_id514,14.39508
test_id515,14.4106
test_id516,13.288519
test_id517,10.882044
test_id518,13.361519
test_id519,11.816872
test_id520,14.140844
test_id521,13.466071
test_id522,11.5076685
test_id523,10.262172
test_id524,7.7124243
test_id525,13.63872
test_id526,13.778267
test_id527,14.5356045
test_id528,14.597595
test_id529,13.65895
test_id530,13.661457
test_id531,14.153358
test_id532,13.42948
test_id533,12.541376
test_id534,14.074785
test_id535,13.473431
test_id536,15.034293
test_id537,13.3980875
test_id538,13.661457
test_id539,13.786569
test_id540,13.425171
test_id541,14.241684
test_id542,12.799231
test_id543,13.819988
test_id544,12.408329
test_id545,13.3980875
test_id546,14.369612
test_id547,11.738784
test_id548,13.982905
test_id549,13.319168
test_id550,12.845423
test_id551,10.311962
test_id552,8.902035
test_id553,10.077054
test_id554,14.39598
test_id555,5.835129
test_id556,9.432375
test_id557,15.514816
test_id558,12.920076
test_id559,11.380087
test_id560,14.769168
test_id561,15.496515
test_id562,14.416559
test_id563,13.632168
test_id564,13.207524
test_id565,13.238799
test_id566,15.742716
test_id567,9.926266
test_id568,6.2916965
test_id569,14.012432
test_id570,2.6457424
test_id571,14.3352
test_id572,13.702602
test_id573,13.869747
test_id574,14.53275
test_id575,12.127642
test_id576,12.395637
test_id577,13.851024
test_id578,13.957503
test_id579,12.929237
test_id580,13.630276
test_id581,13.474653
test_id582,13.925055
test_id583,14.124215
test_id584,9.515367
test_id585,11.863714
test_id586,11.01444
test_id587,11.67879
test_id588,12.341758
test_id589,12.716158
test_id590,12.749768
test_id591,13.337026
test_id592,13.319168
test_id593,11.396527
test_id594,13.521521
test_id595,14.279568
test_id596,15.774915
test_id597,6.0984564
test_id598,13.729787
test_id599,10.493461
test_id600,14.376751
test_id601,13.207524
test_id602,11.7038555
test_id603,10.969031
test_id604,12.110639
test_id605,11.23879
test_id606,13.128513
test_id607,13.314597
test_id608,10.828036
test_id609,14.946272
test_id610,13.464741
test_id611,11.141114
test_id612,13.881557
test_id613,13.145008
test_id614,13.558147
test_id615,8.150948
test_id616,13.304846
test_id617,13.837656
test_id618,5.1921096
test_id619,3.865162
test_id620,13.945522
test_id621,11.797587
test_id622,3.4052536
test_id623,8.602313
test_id624,13.512582
test_id625,3.6239138
test_id626,13.348344
test_id627,12.145523
test_id628,5.9129915
test_id629,9.975747
test_id630,15.045841
test_id631,6.3749766
test_id632,8.219769
test_id633,13.816347
test_id634,5.424229
test_id635,13.282719
test_id636,14.513361
test_id637,14.363416
test_id638,14.0056305
test_id639,13.500657
test_id640,11.125187
test_id641,6.944286
test_id642,13.521521
test_id643,13.554679
test_id644,14.189663
test_id645,14.201572
test_id646,2.7539034
test_id647,0.5125296
test_id648,11.274715
test_id649,11.15267
test_id650,7.8542414
test_id651,12.115102
test_id652,15.596564
test_id653,13.319116
test_id654,13.743117
test_id655,14.167607
test_id656,14.019691
test_id657,13.370942
test_id658,14.111514
test_id659,13.3941
test_id660,13.781024
test_id661,13.822205
test_id662,12.058865
test_id663,14.219961
test_id664,13.114038
test_id665,7.741759
test_id666,11.685756
test_id667,4.1311235
test_id668,16.227573
test_id669,13.738516
test_id670,13.732053
test_id671,8.782991
test_id672,4.95989
test_id673,12.924342
test_id674,6.4655437
test_id675,13.215848
test_id676,11.72039
test_id677,14.200221
test_id678,11.729897
test_id679,14.407672
test_id680,7.2138934
test_id681,6.2016406
test_id682,11.863714
test_id683,13.245778
test_id684,13.651958
test_id685,16.505203
test_id686,13.868281
test_id687,13.552762
test_id688,13.86381
test_id689,14.907038
test_id690,10.707957
test_id691,11.312413
test_id692,13.825214
test_id693,13.273293
test_id694,14.253223
test_id695,12.822895
test_id696,15.545988
test_id697,4.8179765
test_id698,14.106067
test_id699,12.340476
test_id700,13.140249
test_id701,13.222385
test_id702,12.101439
test_id703,10.676352
test_id704,12.461339
test_id705,4.7161775
test_id706,13.86381
test_id707,12.207286
test_id708,5.2945538
test_id709,11.387097
test_id710,12.26904
test_id711,10.613161
test_id712,12.467505
test_id713,13.389764
test_id714,11.914545
test_id715,14.291406
test_id716,13.738516
test_id717,5.82179
test_id718,9.7412
test_id719,8.872824
test_id720,13.440851
test_id721,14.189663
test_id722,12.919292
test_id723,14.066191
test_id724,9.896213
test_id725,11.543433
test_id726,6.7850614
test_id727,13.382045
test_id728,12.919771
test_id729,10.918552
test_id730,12.721836
test_id731,13.861949
test_id732,14.848867
test_id733,13.331671
test_id734,13.786569
test_id735,12.604136
test_id736,13.021345
test_id737,10.667335
test_id738,6.1141534
test_id739,13.799359
test_id740,10.547169
test_id741,14.179468
test_id742,15.255885
test_id743,13.6886015
test_id744,1.1069529
test_id745,13.563973
test_id746,14.387598
test_id747,15.000088
test_id748,11.676351
test_id749,8.931861
test_id750,13.806582
test_id751,14.432656
test_id752,8.041586
test_id753,13.673738
test_id754,14.490537
test_id755,8.403593
test_id756,13.114038
test_id757,14.80295
test_id758,10.8641615
test_id759,13.866603
test_id760,14.341544
test_id761,14.628176
test_id762,9.315325
test_id763,13.199703
test_id764,11.807487
test_id765,8.339317
test_id766,13.850515
test_id767,10.293883
test_id768,11.084713
test_id769,11.951219
test_id770,13.810175
test_id771,13.534432
test_id772,13.742199
test_id773,14.898581
test_id774,14.270651
test_id775,12.89651
test_id776,7.7651324
test_id777,12.831013
test_id778,2.079522
test_id779,10.4765215
test_id780,-1.2804763
test_id781,12.721836
test_id782,12.835429
test_id783,13.268863
test_id784,14.922616
test_id785,13.786569
test_id786,11.030788
test_id787,8.551605
test_id788,15.380351
test_id789,15.10286
test_id790,13.62375
test_id791,6.6506405
test_id792,8.97555
test_id793,3.567762
test_id794,10.295572
test_id795,14.937892
test_id796,14.078235
test_id797,14.0901375
test_id798,13.740376
test_id799,12.145156
test_id800,14.023835
test_id801,14.85241
test_id802,11.16811
test_id803,7.6892676
test_id804,12.883797
test_id805,7.361796
test_id806,14.89699
test_id807,13.063216
test_id808,13.882094
test_id809,14.322354
test_id810,12.529448
test_id811,13.557155
test_id812,13.312866
test_id813,13.765661
test_id814,13.180073
test_id815,14.314586
test_id816,7.121671
test_id817,14.03978
test_id818,7.467021
test_id819,14.057336
test_id820,8.239361
test_id821,14.904759
test_id822,14.802194
test_id823,1.9953825
test_id824,8.648216
test_id825,12.582757
test_id826,13.984171
test_id827,10.578035
test_id828,13.735002
test_id829,12.883251
test_id830,13.502929
test_id831,13.189237
test_id832,13.707856
test_id833,12.916114
test_id834,13.366371
test_id835,13.740376
test_id836,14.827577
test_id837,12.952556
test_id838,13.478633
test_id839,13.701094
test_id840,13.521521
test_id841,13.152455
test_id842,14.530068
test_id843,13.820358
test_id844,13.270256
test_id845,11.592052
test_id846,13.497197
test_id847,12.092331
test_id848,11.659037
test_id849,12.363532
test_id850,10.856965
test_id851,15.251308
test_id852,13.38674
test_id853,11.973639
test_id854,13.557552
test_id855,14.315238
test_id856,15.244386
test_id857,13.740365
test_id858,12.952963
test_id859,13.666703
test_id860,6.1638284
test_id861,11.967783
test_id862,9.5145235
test_id863,13.8941
test_id864,13.372609
test_id865,12.775901
test_id866,9.75664
test_id867,8.750436
test_id868,13.321703
test_id869,12.789355
test_id870,13.569098
test_id871,14.79481
test_id872,9.208622
test_id873,13.390055
test_id874,13.810175
test_id875,13.30848
test_id876,13.354836
test_id877,13.521521
test_id878,14.00485
test_id879,13.512582
test_id880,10.652352
test_id881,9.363342
test_id882,8.538787
test_id883,14.451149
test_id884,11.868465
test_id885,12.687587
test_id886,9.212683
test_id887,14.507795
test_id888,13.740376
test_id889,13.26204
test_id890,12.932859
test_id891,14.07853
test_id892,13.648171
test_id893,14.916178
test_id894,11.269969
test_id895,13.722716
test_id896,6.8906016
test_id897,13.495367
test_id898,2.906552
test_id899,12.406168
test_id900,14.349297
test_id901,11.023843
test_id902,9.663581
test_id903,9.048809
test_id904,15.255216
test_id905,8.07347
test_id906,4.4728456
test_id907,13.319168
test_id908,5.1338983
test_id909,10.91229
test_id910,5.62044
test_id911,8.588604
test_id912,13.765661
test_id913,4.932037
test_id914,14.233434
test_id915,14.548315
test_id916,6.206131
test_id917,13.424139
test_id918,14.0766945
test_id919,3.0311544
test_id920,6.6131215
test_id921,12.505012
test_id922,13.674959
test_id923,15.145064
test_id924,12.371762
test_id925,10.93749
test_id926,9.989552
test_id927,8.422415
test_id928,7.578801
test_id929,14.36536
test_id930,11.925431
test_id931,1.4991689
test_id932,12.6046915
test_id933,12.941176
test_id934,13.83775
test_id935,13.74317
test_id936,14.262199
test_id937,13.91092
test_id938,11.99633
test_id939,12.499203
test_id940,13.583422
test_id941,7.862575
test_id942,13.086202
test_id943,13.375159
test_id944,13.908178
test_id945,14.530286
test_id946,12.112869
test_id947,10.6920805
test_id948,14.75042
test_id949,5.64932
test_id950,14.791343
test_id951,13.732053
test_id952,13.738516
test_id953,15.732162
test_id954,5.6544585
test_id955,12.104922
test_id956,11.9596
test_id957,13.252325
test_id958,14.305879
test_id959,11.704279
test_id960,14.050232
test_id961,13.403039
test_id962,14.194775
test_id963,11.830493
test_id964,9.958417
test_id965,14.0279
test_id966,13.449854
test_id967,15.265853
test_id968,14.306145
test_id969,10.332456
test_id970,14.56453
test_id971,11.739201
test_id972,13.623147
test_id973,9.495723
test_id974,7.2413416
test_id975,13.743959
test_id976,13.292023
test_id977,13.6347475
test_id978,10.389127
test_id979,10.4693985
test_id980,14.835385
test_id981,10.722277
test_id982,9.705452
test_id983,13.478961
test_id984,13.856886
test_id985,13.389764
test_id986,13.7574835
test_id987,12.075737
test_id988,14.238303
test_id989,5.4223256
test_id990,8.326795
test_id991,6.3810015
test_id992,13.810175
test_id993,9.806372
test_id994,14.50362
test_id995,10.631109
test_id996,14.231469
test_id997,14.159802
test_id998,11.764051
test_id999,10.465043
test_id1000,13.48037
test_id1001,13.5093
test_id1002,11.370944
test_id1003,8.383875
test_id1004,9.880008
test_id1005,12.4338045
test_id1006,5.180595
test_id1007,10.443911
test_id1008,14.770606
test_id1009,10.223319
test_id1010,14.488167
test_id1011,10.93689
test_id1012,13.861949
test_id1013,13.716024
test_id1014,13.319168
test_id1015,13.194004
test_id1016,14.869553
test_id1017,10.712414
test_id1018,5.984878
test_id1019,8.591564
test_id1020,8.008489
test_id1021,14.065547
test_id1022,12.569496
test_id1023,13.949106
test_id1024,13.659596
test_id1025,5.862948
test_id1026,14.062454
test_id1027,6.0855417
test_id1028,13.685849
test_id1029,9.882059
test_id1030,0.90520024
test_id1031,12.92981
test_id1032,8.074478
test_id1033,11.306822
test_id1034,13.732053
test_id1035,3.9703236
test_id1036,15.873605
test_id1037,8.121061
test_id1038,3.832647
test_id1039,15.113202
test_id1040,14.1440325
test_id1041,4.750896
test_id1042,14.285692
test_id1043,13.851024
test_id1044,13.853798
test_id1045,14.371174
test_id1046,13.358711
test_id1047,10.19928
test_id1048,13.629451
test_id1049,10.306729
test_id1050,15.293745
test_id1051,11.226406
test_id1052,13.266631
test_id1053,13.048843
test_id1054,15.699621
test_id1055,13.748463
test_id1056,13.226115
test_id1057,6.014441
test_id1058,13.933715
test_id1059,12.0400095
test_id1060,12.869826
test_id1061,13.106779
test_id1062,13.868157
test_id1063,13.370203
test_id1064,10.08657
test_id1065,7.3423367
test_id1066,14.291629
test_id1067,14.222208
test_id1068,6.5715904
test_id1069,12.893642
test_id1070,14.069219
test_id1071,13.327601
test_id1072,14.778076
test_id1073,10.995451
test_id1074,14.134598
test_id1075,8.907166
test_id1076,13.627935
test_id1077,13.575792
test_id1078,8.542689
test_id1079,11.611031
test_id1080,15.480914
test_id1081,8.767565
test_id1082,14.137059
test_id1083,13.272923
test_id1084,14.353301
test_id1085,12.503496
test_id1086,10.166748
test_id1087,12.687587
test_id1088,13.0586
test_id1089,14.17355
test_id1090,14.524426
test_id1091,14.349454
test_id1092,11.107356
test_id1093,14.989055
test_id1094,14.771193
test_id1095,7.6533346
test_id1096,13.838093
test_id1097,7.6087937
test_id1098,13.741771
test_id1099,10.560796
test_id1100,13.495367
test_id1101,10.643042
test_id1102,14.034277
test_id1103,11.161653
test_id1104,14.2378235
test_id1105,13.735678
test_id1106,15.375871
test_id1107,5.301621
test_id1108,13.44428
test_id1109,13.558147
test_id1110,13.645292
test_id1111,14.393332
test_id1112,13.976952
test_id1113,10.474081
test_id1114,13.892609
test_id1115,10.337253
test_id1116,10.0440855
test_id1117,14.161007
test_id1118,14.006441
test_id1119,9.417164
test_id1120,15.941922
test_id1121,12.927571
test_id1122,7.020735
test_id1123,13.145008
test_id1124,15.26002
test_id1125,13.414061
test_id1126,14.157154
test_id1127,13.442601
test_id1128,13.661457
test_id1129,10.82272
test_id1130,12.948042
test_id1131,14.610931
test_id1132,14.081743
test_id1133,13.7973585
test_id1134,14.055986
test_id1135,12.847087
test_id1136,13.599682
test_id1137,13.3217325
test_id1138,6.231594
test_id1139,14.583409
test_id1140,14.157796
test_id1141,14.822164
test_id1142,13.866603
test_id1143,13.508735
test_id1144,8.171412
test_id1145,15.211004
test_id1146,13.900892
test_id1147,14.769269
test_id1148,3.5436988
test_id1149,14.1743145
test_id1150,14.313096
test_id1151,14.946348
test_id1152,5.6326313
test_id1153,14.935605
test_id1154,11.044482
test_id1155,8.28294
test_id1156,8.954782
test_id1157,4.572847
test_id1158,14.369045
test_id1159,8.186811
test_id1160,12.954445
test_id1161,12.924342
test_id1162,12.387016
test_id1163,13.988081
test_id1164,14.608639
test_id1165,15.339214
test_id1166,12.693486
test_id1167,12.115378
test_id1168,13.735002
test_id1169,13.164534
test_id1170,13.256078
test_id1171,7.8593454
test_id1172,9.291776
test_id1173,11.251669
test_id1174,15.508663
test_id1175,4.3848743
test_id1176,14.398529
test_id1177,9.552187
test_id1178,11.91823
test_id1179,13.74937
test_id1180,14.399359
test_id1181,13.49866
test_id1182,14.56083
test_id1183,13.406548
test_id1184,8.037004
test_id1185,10.395508
test_id1186,13.765661
test_id1187,14.259074
test_id1188,6.7241387
test_id1189,13.564656
test_id1190,12.409806
test_id1191,10.92079
test_id1192,15.149262
test_id1193,13.509468
test_id1194,13.26204
test_id1195,11.777291
test_id1196,15.622979
test_id1197,11.190494
test_id1198,14.213604
test_id1199,13.770422
test_id1200,13.686742
test_id1201,10.156825
test_id1202,14.824768
test_id1203,13.509912
test_id1204,13.738516
test_id1205,13.274428
test_id1206,7.017749
test_id1207,10.406554
test_id1208,14.6780205
test_id1209,9.317056
test_id1210,13.3980875
test_id1211,5.6314287
test_id1212,10.436633
test_id1213,9.176906
test_id1214,3.614829
test_id1215,12.58273
test_id1216,8.131809
test_id1217,12.353841
test_id1218,7.9576683
test_id1219,13.927
test_id1220,14.581752
test_id1221,11.286621
test_id1222,14.580212
test_id1223,14.403234
test_id1224,14.060137
test_id1225,13.493636
test_id1226,6.8060274
test_id1227,10.50526
test_id1228,9.456112
test_id1229,10.636564
test_id1230,6.138258
test_id1231,14.68053
test_id1232,13.9407425
test_id1233,12.390796
test_id1234,10.329629
test_id1235,5.986519
test_id1236,3.2611377
test_id1237,14.644101
test_id1238,11.556263
test_id1239,12.305148
test_id1240,9.884135
test_id1241,14.555271
test_id1242,13.20587
test_id1243,13.223873
test_id1244,10.881921
test_id1245,11.423129
test_id1246,6.7689943
test_id1247,13.468019
test_id1248,5.895729
test_id1249,14.715307
test_id1250,13.117863
test_id1251,7.3275065
test_id1252,13.440851
test_id1253,12.989546
test_id1254,14.973135
test_id1255,6.5078783
test_id1256,13.928033
test_id1257,13.866603
test_id1258,11.328385
test_id1259,9.549221
test_id1260,13.389764
test_id1261,13.746137
test_id1262,13.285613
test_id1263,14.843402
test_id1264,13.521521
test_id1265,14.031084
test_id1266,1.7115592
test_id1267,11.763753
test_id1268,13.370942
test_id1269,13.416448
test_id1270,13.910341
test_id1271,5.4375896
test_id1272,13.370942
test_id1273,12.1781645
test_id1274,13.489804
test_id1275,5.2187014
test_id1276,13.266631
test_id1277,16.133928
test_id1278,8.179468
test_id1279,13.164653
test_id1280,8.430931
test_id1281,14.299434
test_id1282,15.709993
test_id1283,13.78314
test_id1284,13.604359
test_id1285,12.158541
test_id1286,13.310844
test_id1287,13.370942
test_id1288,10.547881
test_id1289,7.0943003
test_id1290,13.69269
test_id1291,8.041586
test_id1292,13.041353
test_id1293,12.969382
test_id1294,7.539183
test_id1295,12.902456
test_id1296,13.810175
test_id1297,9.109712
test_id1298,13.885525
test_id1299,14.919739
test_id1300,11.043664
test_id1301,8.247826
test_id1302,7.540187
test_id1303,13.206458
test_id1304,13.587784
test_id1305,8.289505
test_id1306,13.889094
test_id1307,13.581245
test_id1308,14.827577
test_id1309,14.189663
test_id1310,10.7861185
test_id1311,13.90267
test_id1312,13.866855
test_id1313,14.2936125
test_id1314,13.389764
test_id1315,13.712533
test_id1316,9.417522
test_id1317,12.7904215
test_id1318,12.881734
test_id1319,9.326243
test_id1320,8.377433
test_id1321,10.333931
test_id1322,7.710103
test_id1323,13.658123
test_id1324,15.23485
test_id1325,13.868157
test_id1326,12.842519
test_id1327,14.561955
test_id1328,9.53836
test_id1329,13.521521
test_id1330,13.370942
test_id1331,13.302152
test_id1332,14.293417
test_id1333,12.35013
test_id1334,13.873177
test_id1335,11.619588
test_id1336,11.536334
test_id1337,14.113142
test_id1338,13.756393
test_id1339,11.270671
test_id1340,14.970827
test_id1341,13.86381
test_id1342,5.5858407
test_id1343,14.621743
test_id1344,5.956917
test_id1345,13.93187
