uniqueid,target
test_id142,56587169.24235296
test_id143,48143016.88730788
test_id144,55848002.76461718
test_id145,56587172.64764104
test_id146,56587171.939849846
test_id147,56560905.404397294
test_id148,56587038.89410152
test_id149,55181638.20826672
test_id150,53479759.92970193
test_id151,53992354.71234543
test_id152,16069992.275484465
test_id153,53668853.2713468
test_id154,-368675335.6144608
test_id155,25982372.916161176
test_id156,56587150.09507476
test_id157,56584663.25108718
test_id158,56538618.4045349
test_id159,56560464.905194074
test_id160,55895985.46024511
test_id161,55922555.15663039
test_id162,46650611.77364751
test_id163,39174703.72750985
test_id164,56295786.169929914
test_id165,18500978.100843966
test_id166,56591540.60320975
test_id167,56587171.52702556
test_id168,56588750.42635146
test_id169,55744640.24269794
test_id170,56589223.19139748
test_id171,56587808.77224616
test_id172,56565089.96417071
test_id173,57787158.40020778
test_id174,56591351.377097115
test_id175,56585641.95412715
test_id176,53225590.41525247
test_id177,45751749.265674114
test_id178,56339826.16565738
test_id179,56557822.45106153
test_id180,56530507.80472575
test_id181,57179304.54153964
test_id182,56586980.89049215
test_id183,56623943.38384826
test_id184,56572449.77030791
test_id185,56156104.868545614
test_id186,56362568.08493984
test_id187,56506278.12348299
test_id188,56584566.788048774
test_id189,54950996.33066624
test_id190,30524129.573015016
test_id191,56587227.52493972
test_id192,41254548.36301281
test_id193,49603676.32559498
test_id194,56587171.57999263
test_id195,56227901.8706694
test_id196,5222459.782039449
test_id197,43545410.87921765
test_id198,55306334.1493242
test_id199,54629331.83834787
test_id200,42675966.950950794
test_id201,54605501.343276456
test_id202,56227524.73888045
test_id203,56587161.04868125
test_id204,56075371.3189872
test_id205,55740926.74950998
test_id206,56394839.936470106
test_id207,50187115.58748786
test_id208,56136594.60792978
test_id209,52672121.88399859
test_id210,55776649.986337095
test_id211,49489110.42752607
test_id212,53889257.83080745
test_id213,56540207.07021448
test_id214,56587171.60070242
test_id215,56587379.09908032
test_id216,56587170.197076745
test_id217,40597588.942071706
test_id218,56596358.31819337
test_id219,56462978.904250965
test_id220,53168900.69032906
test_id221,44677137.33096354
test_id222,56240635.176227175
test_id223,54398463.324284464
test_id224,56585566.24075831
test_id225,56101783.03332579
test_id226,55798175.52053687
test_id227,56568617.35588595
test_id228,56587171.197336785
test_id229,55891188.632791445
test_id230,56496960.37341534
test_id231,56577193.84178781
test_id232,56573678.43442172
test_id233,55140643.01161066
test_id234,56579535.94276926
test_id235,54300642.56369628
test_id236,55384569.275029324
test_id237,56160444.08448272
test_id238,54949277.9902352
test_id239,56495306.49677076
test_id240,53982486.82527853
test_id241,55308762.73829712
test_id242,56587038.98271521
test_id243,-139662654.89309967
test_id244,56298818.928107895
test_id245,-21588206.046331696
test_id246,56591293.17421477
test_id247,42256663.06466768
test_id248,50936477.34616767
test_id249,42862624.694321886
test_id250,44080104.34953649
test_id251,55774754.42334302
test_id252,50017149.69645531
test_id253,56587174.15127098
test_id254,56553275.036008105
test_id255,56189682.55395191
test_id256,34080120.201698065
test_id257,56146998.536657795
test_id258,56587078.83368437
test_id259,34978074.300548255
test_id260,56612581.89337333
test_id261,-2810406843.1478877
test_id262,56555853.51484254
test_id263,2443608.064894058
test_id264,-282199066.777523
test_id265,56486119.84226742
test_id266,56584495.075450875
test_id267,56591332.42179301
test_id268,55913769.86936061
test_id269,56607706.20277448
test_id270,56587636.96714035
test_id271,6770594.675465263
test_id272,47874599.4162976
test_id273,56590350.24363027
test_id274,56533485.453643814
test_id275,56450651.03150155
test_id276,50912179.75103459
test_id277,56589021.771101855
test_id278,41814319.1126617
test_id279,46138855.90784499
test_id280,49053227.32279883
test_id281,56326760.45669883
test_id282,56587574.142922565
test_id283,56170090.42952286
test_id284,-133071984.85230637
test_id285,56449777.62243435
test_id286,25010550.80901647
test_id287,55731312.775546744
test_id288,45826276.5898145
test_id289,-472369347.1071519
test_id290,56059330.62392728
test_id291,55700255.963662855
test_id292,56590133.44347491
test_id293,38000584.28508611
test_id294,-23485975.740451895
test_id295,56500759.73034224
test_id296,55503387.84752126
test_id297,55575068.48422734
test_id298,53863938.779028505
test_id299,49264673.54658055
test_id300,47759845.85535403
test_id301,56587172.07454125
test_id302,56146714.7678117
test_id303,51973714.359063
test_id304,-55713053.88393202
test_id305,56586596.29446181
test_id306,56609009.85767838
test_id307,56385373.72463241
test_id308,56124528.89413398
test_id309,-34002023.70531995
test_id310,56585639.665316425
test_id311,56598016.50019312
test_id312,56587236.782503664
test_id313,55312591.838635296
test_id314,56522749.70309543
test_id315,-68910244.53903812
test_id316,56550163.23867258
test_id317,56583893.61613
test_id318,56616574.34325551
test_id319,56587159.139456876
test_id320,5476500.163553707
test_id321,56546991.77325763
test_id322,55011566.14453446
test_id323,56587191.664861016
test_id324,51948507.56180923
test_id325,48703861.36946735
test_id326,56587568.005504504
test_id327,55576377.706035666
test_id328,34442149.561581805
test_id329,54038797.88417287
test_id330,56280642.72452698
test_id331,56582101.27830623
test_id332,52176616.35564862
test_id333,43750260.992681965
test_id334,56556986.38893619
test_id335,56631926.28142006
test_id336,56415947.157133415
test_id337,56514059.31856614
test_id338,45831902.16748321
test_id339,56546885.488982484
test_id340,-525080161.13145524
test_id341,49868384.530022025
test_id342,56544780.52961624
test_id343,43199774.71841082
test_id344,49210145.811730154
test_id345,-297501432.94605774
test_id346,53739151.12131948
test_id347,56556519.688146636
test_id348,56105364.6492739
test_id349,56587172.174954735
test_id350,56151523.342004895
test_id351,56557738.62093362
test_id352,56598631.569713525
test_id353,56404119.15641945
test_id354,55638958.91760127
test_id355,56486112.27216133
test_id356,33049520.014451467
test_id357,35051842.90448327
test_id358,52284643.63590529
test_id359,56287979.25299759
test_id360,56586518.1732842
test_id361,35335257.95544414
test_id362,-4993842048.89132
test_id363,56586872.492257915
test_id364,-60495685.44526609
test_id365,47537741.98105441
test_id366,55956526.998850904
test_id367,-2438144987.199371
test_id368,-1199694697.4237905
test_id369,56587171.57464052
test_id370,-18457398.19396145
test_id371,56587171.591360934
test_id372,49561817.44313654
test_id373,-73318427.7752355
test_id374,56172964.734842464
test_id375,56502437.86620896
test_id376,16233896.345271498
test_id377,55935409.66777304
test_id378,55359480.28926444
test_id379,39169572.23277033
test_id380,54502342.1543265
test_id381,56590744.94711242
test_id382,56587003.88993605
test_id383,55481250.870486304
test_id384,56585809.18687306
test_id385,54844382.80222824
test_id386,-8710429.099597842
test_id387,56445976.84312438
test_id388,38021545.98011247
test_id389,56566001.54882559
test_id390,56586912.2699437
test_id391,52991873.14144157
test_id392,56436520.184281506
test_id393,52881708.70847217
test_id394,53839439.28976611
test_id395,56394424.197570674
test_id396,56429962.731015064
test_id397,56108623.26490525
test_id398,56411853.08618212
test_id399,-1119753640.7192924
test_id400,56611376.22174643
test_id401,56533096.27287633
test_id402,6552044.642703429
test_id403,-164289529.71096313
test_id404,34149713.9174506
test_id405,14486921.127860077
test_id406,56604292.97313529
test_id407,56585915.2466298
test_id408,56536032.498083994
test_id409,56574573.07975405
test_id410,56586729.46945471
test_id411,56504480.892948635
test_id412,56515264.381349005
test_id413,55771706.196727835
test_id414,53889615.135011755
test_id415,23625133.82607606
test_id416,56521551.107550964
test_id417,56594434.19829876
test_id418,56589993.177935675
test_id419,56575481.903453335
test_id420,56587182.48667106
test_id421,44519816.20282257
test_id422,56399768.41142588
test_id423,56486548.31927045
test_id424,56450848.65237145
test_id425,29910.773332998157
test_id426,376871398.86053395
test_id427,25114772.72871932
test_id428,50935009.81094433
test_id429,55951925.007695094
test_id430,53279656.46717758
test_id431,48225981.79000983
test_id432,55227327.27546598
test_id433,56587170.58011345
test_id434,56586352.30808045
test_id435,-251582806.43055314
test_id436,46747784.310050525
test_id437,56370653.03218858
test_id438,56485929.6169764
test_id439,56609947.39918928
test_id440,56492679.34548077
test_id441,5988546.857792728
test_id442,53311699.96667206
test_id443,56393801.751335375
test_id444,55436218.772414476
test_id445,2520101.563575186
test_id446,56587134.94461862
test_id447,47447468.99671672
test_id448,30073911.219495956
test_id449,56492974.33052154
test_id450,56155659.336858824
test_id451,48601037.39579807
test_id452,56521622.66417715
test_id453,35153642.148150355
test_id454,56585168.286101215
test_id455,56097972.87978533
test_id456,17271655.136916213
test_id457,56589464.32116997
test_id458,56570467.93516104
test_id459,35989457.99931951
test_id460,56010550.17403127
test_id461,55473147.262920715
test_id462,42715221.610600784
test_id463,56549559.133461386
test_id464,49952930.12616363
test_id465,56587174.19218197
test_id466,56561195.188771665
test_id467,56587170.778460346
test_id468,56213592.44452895
test_id469,55990798.088489756
test_id470,55458177.32035771
test_id471,56571940.35013262
test_id472,56571905.04031904
test_id473,56590530.15709887
test_id474,56579376.56058771
test_id475,56544632.342186436
test_id476,56612395.83128803
test_id477,52442876.8912504
test_id478,56587079.302650265
test_id479,-61961266.442179464
test_id480,54461350.50582406
test_id481,56110932.13441959
test_id482,56127778.76236464
test_id483,56539174.160003364
test_id484,-84877097.57130536
test_id485,902884.4592634216
test_id486,56525389.59820742
test_id487,56551893.21189936
test_id488,56092287.76997502
test_id489,56115147.659283966
test_id490,43988324.377855
test_id491,56562524.76426817
test_id492,33600041.00040895
test_id493,55999923.773515806
test_id494,133788.38271921873
test_id495,56569566.60905725
test_id496,15013626.721173652
test_id497,56379063.77775004
test_id498,56436926.96085871
test_id499,50143049.27292201
test_id500,3861406.1613090932
test_id501,-104829799.97203693
test_id502,45171470.68122366
test_id503,56587170.260444574
test_id504,39456244.59394448
test_id505,56587173.860601015
test_id506,49058421.02195737
test_id507,-92498355.79980487
test_id508,56505200.90535529
test_id509,54988972.814581245
test_id510,56587172.10807424
test_id511,56313805.39044709
test_id512,56620248.64787967
test_id513,34596805.17802629
test_id514,52871299.6940671
test_id515,56113790.46981827
test_id516,56611200.51463261
test_id517,54409773.854783155
test_id518,56576472.790412776
test_id519,55712333.99510082
test_id520,56573664.06994181
test_id521,56568141.40694851
test_id522,50679055.02941335
test_id523,-122708064.76033935
test_id524,56571080.35560731
test_id525,56163232.75850004
test_id526,56404989.22770171
test_id527,55661684.82136456
test_id528,29499534.21154356
test_id529,56266099.818292275
test_id530,56586222.030292414
test_id531,55088330.85713392
test_id532,56587171.13714519
test_id533,51521961.97409709
test_id534,56587136.70712899
test_id535,56366643.05118829
test_id536,54151868.85998765
test_id537,56523820.39260142
test_id538,56586243.50572024
test_id539,56587160.75059456
test_id540,53935468.61148486
test_id541,55315958.56832174
test_id542,56587205.99226395
test_id543,32481869.306243982
test_id544,55501763.04701622
test_id545,56585405.08106197
test_id546,56587174.29503592
test_id547,53619042.19169209
test_id548,53071477.63786735
test_id549,56586311.70571944
test_id550,56600173.8267397
test_id551,44897894.03278189
test_id552,-11586249.199012913
test_id553,41934818.87689011
test_id554,-29808473.329220258
test_id555,4131894.732646048
test_id556,-73655220.56324026
test_id557,56567962.709592395
test_id558,56287600.33447023
test_id559,53454717.49320658
test_id560,52921544.62199391
test_id561,46189827.86700437
test_id562,56397362.84931461
test_id563,56555691.22461656
test_id564,56600465.19317661
test_id565,56587171.983873256
test_id566,-4520623.975049876
test_id567,54820496.69469732
test_id568,-140799428.29870334
test_id569,56601992.80811704
test_id570,-317366519.0502753
test_id571,-59765833.686467536
test_id572,-623345.602970995
test_id573,-163368675.32731855
test_id574,56599417.52617354
test_id575,56590477.67909263
test_id576,56576514.021847256
test_id577,56395402.69612
test_id578,55358502.28546974
test_id579,56587173.69694759
test_id580,53923523.25574962
test_id581,-5765105.386807285
test_id582,56463249.59137324
test_id583,56438179.95160775
test_id584,53969593.62822329
test_id585,56564652.729423776
test_id586,48443815.63893657
test_id587,-22941502.207285978
test_id588,-94907788.02879852
test_id589,53448091.42807348
test_id590,56586696.30874453
test_id591,56704599.082239285
test_id592,56586299.07864168
test_id593,56384414.05218997
test_id594,56587759.086800225
test_id595,56588237.98841305
test_id596,8601733.0226992
test_id597,31304398.99424917
test_id598,55748898.86689792
test_id599,56587007.093055084
test_id600,51991067.5003318
test_id601,56592965.42557603
test_id602,56681343.138202496
test_id603,49186655.35943336
test_id604,56535566.28592575
test_id605,44603764.68922909
test_id606,56584048.20202048
test_id607,56582063.41113966
test_id608,53958775.5020414
test_id609,-26056817.04777489
test_id610,56450709.973034054
test_id611,56563261.35184799
test_id612,56553093.84753685
test_id613,56581262.75058298
test_id614,10915386.142698012
test_id615,56105977.35341508
test_id616,54815352.04409665
test_id617,57006311.02594722
test_id618,-91752954.76893452
test_id619,-1597538524.3103225
test_id620,56517717.57922025
test_id621,56700264.308220655
test_id622,23350240.93701396
test_id623,50011208.21742284
test_id624,56575740.17116166
test_id625,-1397427.8625550568
test_id626,56587171.77757235
test_id627,56531428.297674306
test_id628,-4841714.042138636
test_id629,-96604519.43867314
test_id630,55295669.85626772
test_id631,21456140.388056077
test_id632,192658683.14821157
test_id633,56586531.56623863
test_id634,56533333.10254815
test_id635,56592497.49986005
test_id636,56003834.37840227
test_id637,56572517.90805411
test_id638,49112068.858823314
test_id639,56571688.16313507
test_id640,56851259.268913835
test_id641,41860774.736111596
test_id642,56587266.16145703
test_id643,56616627.77236628
test_id644,56593644.20480718
test_id645,56587173.970340244
test_id646,-884427301.6460032
test_id647,32512488.522205856
test_id648,-240092226.22764748
test_id649,43654208.34590058
test_id650,55970911.21997562
test_id651,53970945.57542847
test_id652,41283895.21488089
test_id653,56587171.404212266
test_id654,56530909.349311925
test_id655,53746201.113084584
test_id656,56592531.94771822
test_id657,56537337.16856671
test_id658,56625473.24920168
test_id659,56583911.0246496
test_id660,56600551.11079082
test_id661,55186727.22012453
test_id662,56542401.834148906
test_id663,56468331.292516164
test_id664,56587171.41605638
test_id665,-96913920.17200902
test_id666,56588011.82884273
test_id667,55867007.86491406
test_id668,54224108.686088145
test_id669,56597203.00312361
test_id670,56554425.80426932
test_id671,57381198.082322486
test_id672,49773741.06846672
test_id673,56587171.94898848
test_id674,-1168431328.17477
test_id675,56593629.86464042
test_id676,59530492.70805595
test_id677,56587173.94149997
test_id678,56483573.948823705
test_id679,55879796.6308177
test_id680,62557774.81535511
test_id681,56212091.20589164
test_id682,56557891.36224713
test_id683,56587823.53347067
test_id684,56594752.88587246
test_id685,51426947.030300274
test_id686,56587160.023736075
test_id687,56604685.15636621
test_id688,56448942.096026346
test_id689,53935469.47818028
test_id690,-71447651.37497023
test_id691,56533997.65532743
test_id692,56502970.29223561
test_id693,56303251.70605083
test_id694,49740588.84329075
test_id695,55262922.31163065
test_id696,53031076.63249998
test_id697,38981800.0330589
test_id698,56487618.65846106
test_id699,56587100.66471999
test_id700,56587171.74498587
test_id701,56547800.79447538
test_id702,51327241.64311591
test_id703,56450737.90005235
test_id704,40615338.34587607
test_id705,37188474.876727596
test_id706,56582372.51220559
test_id707,56227204.43661565
test_id708,-208274204.29369968
test_id709,41332001.29997352
test_id710,54269602.28480114
test_id711,56586775.459773734
test_id712,56246609.693467654
test_id713,56599249.76818809
test_id714,33298704.903551355
test_id715,46877622.28861877
test_id716,56585878.00577686
test_id717,-184896550.7835071
test_id718,55282719.12674476
test_id719,56393127.43240454
test_id720,56599364.96262881
test_id721,56597121.829451546
test_id722,31994433.465266567
test_id723,55931535.00607575
test_id724,-30996198.155809395
test_id725,48000415.094109476
test_id726,-147040654.4909078
test_id727,56587860.601693474
test_id728,56587171.885782085
test_id729,56583956.31052722
test_id730,56561256.87171568
test_id731,56619569.53799395
test_id732,52518851.187775515
test_id733,49239815.86597401
test_id734,56587172.07308775
test_id735,56592464.23217572
test_id736,56522692.83040208
test_id737,-69253323.96883467
test_id738,54331378.81475327
test_id739,56058958.89772614
test_id740,53095078.04946378
test_id741,21226800.8451546
test_id742,52589896.392718986
test_id743,56471223.09204674
test_id744,-30916078.095654987
test_id745,56589152.618398756
test_id746,56214021.39624075
test_id747,52431970.86758429
test_id748,47984003.0617608
test_id749,49417023.817198575
test_id750,44196535.197542146
test_id751,56624197.482808165
test_id752,56587172.09983524
test_id753,-138275023.61612985
test_id754,54755794.58697617
test_id755,47861869.278071485
test_id756,56587170.27811861
test_id757,49281973.23852737
test_id758,55414153.89268421
test_id759,56520530.66895563
test_id760,56455292.69030056
test_id761,47612370.836656414
test_id762,56553244.786035754
test_id763,56579340.907899104
test_id764,56597557.194154985
test_id765,54615082.3233825
test_id766,56431764.81959743
test_id767,55842067.716934174
test_id768,56535887.43155379
test_id769,56570882.990382195
test_id770,56647672.645485215
test_id771,56594558.37033419
test_id772,-249056027.244497
test_id773,55883047.696657375
test_id774,56563041.70423798
test_id775,56587170.9362441
test_id776,56587171.673151545
test_id777,56523594.75758119
test_id778,-37061849.096793674
test_id779,56528225.28820225
test_id780,-194812569.0058599
test_id781,56569976.944962695
test_id782,55275858.437785715
test_id783,56437091.51876835
test_id784,50893670.98107191
test_id785,56602490.974066645
test_id786,56537431.13871762
test_id787,-121045055.9961001
test_id788,50757980.31545177
test_id789,-72102957.99834892
test_id790,56639446.95025926
test_id791,51895298.43712314
test_id792,56475540.67599576
test_id793,10641503.072916888
test_id794,49584018.55476795
test_id795,55392227.755539924
test_id796,56578355.89615337
test_id797,54806106.98165976
test_id798,56583484.751345694
test_id799,17423335.45483774
test_id800,56317421.955343716
test_id801,56587173.57130413
test_id802,56598213.56360703
test_id803,54674883.08838389
test_id804,56464672.69318814
test_id805,55053773.04798993
test_id806,56209452.57458958
test_id807,57452212.29762053
test_id808,-41479431.78114895
test_id809,52644267.75633415
test_id810,56486393.601096444
test_id811,56582838.66660895
test_id812,56587925.95832301
test_id813,56597014.72387845
test_id814,56554987.478617534
test_id815,55934405.53669317
test_id816,54372438.52165985
test_id817,56601322.32294774
test_id818,29227679.073065817
test_id819,56713168.23522922
test_id820,53638541.23237688
test_id821,56395397.56039459
test_id822,56486938.56200967
test_id823,27651337.592712235
test_id824,41273056.78804992
test_id825,52181255.65589073
test_id826,56593328.525033295
test_id827,51870965.866643056
test_id828,56614649.67999791
test_id829,56532813.54600213
test_id830,56571192.778548546
test_id831,56576838.6913671
test_id832,56627930.95684534
test_id833,55517542.74392086
test_id834,56584085.67925216
test_id835,56586905.79441442
test_id836,56612196.50518842
test_id837,56560522.273267135
test_id838,56587666.201622084
test_id839,-27956030.37539751
test_id840,56504978.99901509
test_id841,55605514.2910121
test_id842,56559878.528921686
test_id843,56592233.83134725
test_id844,56587171.75576993
test_id845,56427213.13298932
test_id846,56591648.87847805
test_id847,56523172.60246677
test_id848,45720249.582445994
test_id849,49910450.4686496
test_id850,56342207.88357452
test_id851,52885319.32557077
test_id852,32293466.132646553
test_id853,56577045.47805887
test_id854,56587540.455701314
test_id855,-9014611.953429803
test_id856,55594125.945921965
test_id857,56259288.544849545
test_id858,56526908.36696637
test_id859,56586427.00788233
test_id860,-495465.3648062125
test_id861,52902804.91257909
test_id862,54389423.55617046
test_id863,56411624.12232436
test_id864,56576855.53386357
test_id865,56512341.30553085
test_id866,54147928.35410088
test_id867,47525608.50788908
test_id868,97417147.03368092
test_id869,56561683.323633015
test_id870,53755414.43122646
test_id871,53408892.94612731
test_id872,-921552476.6621494
test_id873,56529825.13561022
test_id874,56674681.466660425
test_id875,-573698401.4515868
test_id876,56593870.60294234
test_id877,56586854.12476284
test_id878,56215474.372138835
test_id879,56593362.61302702
test_id880,49011495.78244226
test_id881,56222113.73688017
test_id882,34710570.87026494
test_id883,56574893.152575694
test_id884,53682746.86821582
test_id885,56587172.00590378
test_id886,53659775.25611383
test_id887,56441056.79974147
test_id888,56585397.52070463
test_id889,56558049.44501406
test_id890,52667412.93568896
test_id891,56612425.71105221
test_id892,56587165.03543469
test_id893,46812041.28434932
test_id894,55735052.34641062
test_id895,56502855.4051602
test_id896,-293711758.01658237
test_id897,56587157.97282846
test_id898,56524405.520077206
test_id899,29653029.63093614
test_id900,-37162319.59744903
test_id901,56577077.39575574
test_id902,56312798.57381841
test_id903,55120956.726760924
test_id904,46574509.9835003
test_id905,56474542.24636147
test_id906,-679346792.7186713
test_id907,56569578.01877476
test_id908,46900310.17745532
test_id909,55909181.58622498
test_id910,39702616.745912254
test_id911,42514955.50756183
test_id912,56592878.11193704
test_id913,-151318253.92758185
test_id914,55300735.404085465
test_id915,56541809.367091954
test_id916,40618816.96308153
test_id917,56566143.264450416
test_id918,55456648.630948775
test_id919,55687526.50504508
test_id920,50703365.60810043
test_id921,54080390.958618775
test_id922,56540943.96774112
test_id923,56032635.006224334
test_id924,54484829.371549524
test_id925,56195756.57367743
test_id926,63507214.643578745
test_id927,50264481.12597663
test_id928,-132659549.0019598
test_id929,53709149.58102775
test_id930,32486204.16485402
test_id931,-48026913.8148397
test_id932,52724197.740063384
test_id933,-61407600.97488346
test_id934,56592359.23278496
test_id935,56415702.732835256
test_id936,56628203.8369452
test_id937,53841052.66251171
test_id938,56248640.31871958
test_id939,15937435.102091268
test_id940,56614989.731508724
test_id941,-21837742.023987345
test_id942,56580591.15951932
test_id943,56555779.88459064
test_id944,56582558.837300174
test_id945,56602139.50367613
test_id946,55533781.64543076
test_id947,56586775.50068472
test_id948,56571399.3811138
test_id949,54516832.02282497
test_id950,37193660.96158333
test_id951,56844311.39200373
test_id952,56591184.94392828
test_id953,54905829.547019504
test_id954,-349685066.1311669
test_id955,36397799.64842191
test_id956,38054548.80083534
test_id957,56586187.27170569
test_id958,56711292.295873165
test_id959,56556131.7973389
test_id960,50254872.21874209
test_id961,56590539.70165596
test_id962,56632714.25909548
test_id963,45348458.70005279
test_id964,56352564.63357216
test_id965,56495666.562387854
test_id966,56474954.5493829
test_id967,55520269.17614563
test_id968,54070504.549710296
test_id969,-373667110.078475
test_id970,56795999.39421294
test_id971,56340930.103699066
test_id972,56550842.70903896
test_id973,50461953.835433714
test_id974,-129743479.91227609
test_id975,44338025.900826186
test_id976,56586819.944199584
test_id977,56566614.52762517
test_id978,53532634.818546556
test_id979,45362590.88013281
test_id980,56250310.38095535
test_id981,56578007.024777554
test_id982,14036200.691778637
test_id983,56702618.54356747
test_id984,50021637.13204943
test_id985,56429250.88231938
test_id986,56604376.50370724
test_id987,54944321.38795369
test_id988,55484510.75659112
test_id989,46857678.10922048
test_id990,52110980.357594095
test_id991,56356112.31452272
test_id992,56596171.16568207
test_id993,46894549.47288259
test_id994,56515129.15112431
test_id995,49881869.76287869
test_id996,56577321.04227733
test_id997,56577107.23290878
test_id998,56406040.284098886
test_id999,56587171.24564016
test_id1000,53014583.9822882
test_id1001,56185493.071912125
test_id1002,-60961511.910708524
test_id1003,56587172.77510823
test_id1004,56558509.64723885
test_id1005,56590923.322571866
test_id1006,-109780913.02135825
test_id1007,54901240.4882292
test_id1008,56434052.42910557
test_id1009,56587166.93784946
test_id1010,23741177.334275372
test_id1011,56200635.40447015
test_id1012,56583839.45217061
test_id1013,56586834.77958019
test_id1014,56573228.55300428
test_id1015,56586805.76753571
test_id1016,46301656.14604415
test_id1017,49626545.102467015
test_id1018,42266680.31842324
test_id1019,53462506.62381576
test_id1020,39284756.034128174
test_id1021,54278274.244138874
test_id1022,56576783.684153676
test_id1023,56413117.670182265
test_id1024,56592260.255769156
test_id1025,51761799.44852472
test_id1026,56566838.35973712
test_id1027,-39295713.67321438
test_id1028,56284475.34115409
test_id1029,54606738.11504804
test_id1030,-82796645.50148916
test_id1031,27289305.37310068
test_id1032,56350536.7433171
test_id1033,56120857.0286349
test_id1034,56580041.70602957
test_id1035,43143260.85896387
test_id1036,51159910.54933631
test_id1037,-406893374.83798295
test_id1038,54043660.630771175
test_id1039,47787696.06997316
test_id1040,56586575.49541067
test_id1041,-115302413.87146556
test_id1042,43445564.50265251
test_id1043,56496569.69853669
test_id1044,51615910.9903411
test_id1045,54521793.08072535
test_id1046,56552169.616288885
test_id1047,46124083.92647885
test_id1048,56640396.49124336
test_id1049,56003527.729927436
test_id1050,55056896.755244896
test_id1051,56587166.82591404
test_id1052,56587172.16659482
test_id1053,56396725.1554493
test_id1054,-169455203.75715545
test_id1055,56455033.84326246
test_id1056,51128178.8624451
test_id1057,-69050537.3591559
test_id1058,56594740.4449745
test_id1059,52959238.95298715
test_id1060,56587170.99563881
test_id1061,56560512.98013899
test_id1062,56063773.11011765
